"EMPRESA"|"ITEM_ESTOQUE"|"ITEM_ESTOQUE_PUB"|"DES_ITEM_ESTOQUE"|"COD_EAN_GTIN"
2|2.648|MLB3284427522|Chave Seletora Marchas Cambio Hyundai Hb20 I30 Ix35 Kia Soul|SEM GTIN
2|2.649|"01937"|CINTA AIRBAG HYUNDAI HB20|SEM GTIN
2|2.650|"1696"|LONA FREIO VW276|"7890537156546"
2|2.651|"39520"|TAMPA RESERVATORIO DIRECAO HIDRAULICA|SEM GTIN
2|2.652|"256010279141"|LAMPADA LED JUMBO 060W 6500K E40 PHILIPS|"8718699780517"
2|2.481|"544670451"|VALVULA ADMISSAO HONDA - FIT 1.5 16V 05...|SEM GTIN
2|2.508|"680725"|ARTICULACAO AXIAL - FIT - CITY 22/|"7899013335444"
2|2.781|"52165180"|MANGUEIRA INF. RAD COBALT ORIG|SEM GTIN
2|2.782|"86611"|SETOR DIRECAO CIVIC G9 SN|SEM GTIN
2|2.783|"1701"|PALHETA TRAS. COM BRACO - CRV 08 A 13|SEM GTIN
2|2.784|"4270023500"|SELETORA CAIXA HB20|SEM GTIN
2|2.785|"2372"|JUNTA TAMPA VALVULA - CIVIC - CRV - HRV - ORIGINAL|SEM GTIN
2|2.786|"007851"|DISCO FREIO TRAS. BD2913 - CRV 07-11 / 12-16|"90087516"
2|2.787|"018391"|CAVALETE REFRIGERACAO C/ SUPORTE VC1004C - COROLLA|"7896220183912"
2|2.788|"5520237407"|INTER OLEO JEEP RENEGATE|SEM GTIN
2|2.789|"4633757907"|INTERRUPTOR OLEO JEEP RENEGATE|SEM GTIN
2|2.790|"21259"|BOBINA IGNICAO SANTA FE U5088|"7897707570508"
2|2.791|"016817"|ILFR5B11  VELA SANTA FE 2.7 V6 07-11|"0087295116371"
2|2.792|"011976"|FILTRO OLEO L200 DIESEL PSL158|"7891342010818"
2|2.793|"061853"|FILTRO COMBUSTIVEL L200 DIESEL PC949|"7891342011044"
2|2.794|"1"|LAMPADA - 1 POLO BASE FERRO|SEM GTIN
2|2.795|"7065"|LAMPADA 1 POLO TW4|SEM GTIN
2|2.505|"144951"|MOTOR ARRANQUE SN|SEM GTIN
2|1.272|"663"|PROTETOR CARTER - CITY 09 A 14|"7896006302544"
2|2.653|"95048411"|RESERVATORIO AGUA RADIADOR COBALT ORIG|SEM GTIN
2|2.654|"13545896"|TAMPA RESERV AGUA RADIADOR COBALT|SEM GTIN
2|2.655|"24592433"|RETENTOR COMANDO VALV COBALT|SEM GTIN
2|2.656|"15411"|SENSOR ANGULO BINARIO SN|SEM GTIN
2|2.657|"58699"|DISCO FREIO DIANT. CRETA|"90572357"
2|2.658|"47261"|TAMBOR FREIO TRAS. COM ROLAMENTO C3|"7893233047262"
2|2.659|"15581"|DISCO FREIO TRAS. - PAJERO|"7893233071144"
2|2.660|"30019"|COXIM MOTOR L.ETIGUAN|SEM GTIN
2|2.661|"13125"|IMOBILIZADOR SN|SEM GTIN
2|2.662|"74101TR8P00"|PARA-LAMA INT DIANT|SEM GTIN
2|2.663|"17047"|SENSOR NIVEL HONDA - CRV 2012|SEM GTIN
2|2.664|"15052700"|RETENTOR VOLANTE MITSUBISHI LANCER ECLIPSE TODOS|SEM GTIN
2|2.665|"10071"|COXIM MOTOR TORO|SEM GTIN
2|2.666|MD198128|RETENTOR, VELA IGNICAO TR4|SEM GTIN
2|2.667|"8278"|HIDROVACUO COROLLA 2011|SEM GTIN
2|2.668|"12341"|JUNTA TAMPA VALVULA - CRV 00 A 01|SEM GTIN
2|2.669|"2115"|CORREIA ACESSESORIOS|SEM GTIN
2|2.670|"7910"|TAMPA ROSCA FLANGE BOMBA COMBUSTIVEL|SEM GTIN
2|2.671|"3327540"|AMORTECEDOR GAS PREMIUM L.D COROLLA|"4909500966846"
2|2.672|"3327558"|AMORTECEDOR GAS PREMIUM L.E COROLLA|"4909500966860"
2|2.673|"058236"|KIT CORREIA DENT E TENSOR SANDERO|"7898493042057"
2|1.862|"586"|CILINDRO AUXILIAR EMBREAGEM - CITY - FIT 09 A 14 NEW_CIVIC|SEM GTIN
2|2.796|"2266"|PRESILHA DIVERSAS|"7893732135835"
2|2.797|"2417"|PRESILHA BASE QUADRADA|SEM GTIN
2|2.798|"7400"|PRESILHA UNDER CLIP ORIGINAL|SEM GTIN
2|2.799|"2567"|FILTRO OLEO MOTOR MULTIMARCA|"7798001692982"
2|2.800|"51150"|CORREIA AR CONDICIONADO 5PK1150|SEM GTIN
2|2.801|"219320"|CORREIA DENTADA HYUNDAI SANTAFE|SEM GTIN
2|2.802|"5698"|OLEO 5W30 DEXOS 1 - CB|"0074130009165"
2|2.803|"21211"|REGULADOR PRESSAO MB|"7898382481127"
2|2.804|"009331"|KIT CORREIA E TENSOR SANDERO|"7899662119006"
2|2.805|"003793"|FILTRO AR CONDICIONADO ACP906 - ARGO|"7891342012874"
2|2.806|"009219"|PIVO N96050 - ARGO|"7890903101019"
2|2.807|"012396"|FILTRO OLEO PSL56 - ARGO|"7891342016414"
2|2.808|"014801"|FILTRO AR ARL4161 - ARGO|"7891342017152"
2|2.809|"054546"|BIELETA N6067 - ARGO|"7897499926880"
2|2.810|"33508"|ARTICULACAO N96052 - ARGO|"7890903100999"
2|2.811|"014800"|FILTRO AR CONDICIONADO ACP811/9 - PEUGEOT|"7891342013505"
2|2.812|"059198"|FILTRO OLEO LUBRIFICANTE PEL108 - PEUGEOT|"7891342008297"
2|3.076|"7500"|FILTRO AR CONDICIONADO - CITY - CIVIC - CRV - FIT - HRV - WRV|SEM GTIN
2|3.077|"4448"|SUPORTE MOTOR L.D. - STRADA GM 1.8|"7899850400794"
2|3.078|"10890"|SUPORTE CAMBIO L.E. - STRADA GM 1.8|"7894325102647"
2|3.079|"8742"|KIT SINCRONISMO CORREIA E TENSOR - STRADA GM 1.8|"7898447711671"
2|3.080|"60032"|ROLAMENTO ALTERNADOR 6003|"7316570083262"
2|3.081|"8730"|VALVULA TERMOSTATICA - GM 1.8 STRADA|"7891579237392"
2|777|"1771"|REPARO BICO INJETOR CIVIC 1.7 NEW FIT|SEM GTIN
2|3.085|"74221"|COBERTURA PARA-LAMA DIANT. DIR. HRV|SEM GTIN
2|3.086|"74222"|COBERTURA PARA-LAMA DIANT. DIR. HRV|SEM GTIN
2|3.087|"31080"|PASTILHA FREIO DIANT. - HRV 19/... - CIVIC 20/...|"7892679075341"
2|3.088|"7081"|AMORTECEDOR DIANT. L.D- NISSAN KICKS|"7891579867742"
2|3.091|"407108"|AUTOMATICO PARTIDA FIESTA|SEM GTIN
2|3.092|"13900"|ARTICULACAO AXIAL - DIRECAO ELETRICA - CIVIC G9 12 A 16|"7890903058191"
2|1.309|"4346"|VELA IGNICAO - CIVIC G9 G10 - HRV - CRV - ACCORD V6 12 A 20|"0087295847428"
2|2.475|"17194"|ARTICULACAO AXIAL - CITROEN C3 - 680212|"7899013300688"
2|2.674|"517428R"|CATALISADOR - CIVIC 1.8/2.0 2012 A 2016 PESCOCO LONGO C/VALVULA EGR E COLETOR|SEM GTIN
2|2.675|"007629"|DISCO FREIO TRAS. - ACCORD 282MM|"7893233012581"
2|2.676|"24081"|FILTRO AR MOTOR - CIVIC 1.6|"7798001692647"
2|2.677|"44211"|JUNTA TAMPA VALV - CIVIC 1.6 ORIG|SEM GTIN
2|2.678|"13802"|TULIPA TOYOTA COROLLA 1.8 AUTOMÁTICO 2004 - 2008 AL1264 IMA|"7898233439628"
2|2.679|"150425"|PINCA FREIO TRAS. L.D SN|SEM GTIN
2|2.680|"035308"|BUJAO GM 1.8 2133485|"90353086"
2|2.681|"252933"|MOTOR PART DELCO COBALT ONIX PRISMA SPIN AP15|"7898500783119"
2|2.682|"009764"|BUCHA BARRA ESTABILIZADORA - JEEP|"7894325115869"
2|2.683|"003647"|TULIPA E TRIZETA  FIELDER|"7899613606029"
2|2.684|"14132"|FILTRO COMBUSTIVEL - CRETA FCI1630|"7798001697024"
2|2.685|"14740"|FILTRO OLEO - CRETA JFO0H01|"7798159129538"
2|2.686|"12034"|FILTRO CABINE - CRETA AKX1998|"7798186477244"
2|2.687|"14940"|FILTRO AR - CRETA JFA0H40|"7798186477077"
2|2.688|"02056"|COLUNA DIRECAO HB20|SEM GTIN
2|2.689|"1017768"|CORREIA VIRTUS 6PK1005|SEM GTIN
2|2.690|"02471"|AMORTECEDOR DIANT. L.E- HYUNDAI HB20 SP978|"7899027351225"
2|118|"1514"|AMORTECEDOR DIANT. L.D - TURBOGAS ECOSPORT|"7891579358141"
2|558|"919"|AMORTECEDOR DIANT. - TOYOTA ETIOS|SEM GTIN
2|873|"1082"|AMORTECEDOR DIANT. L.D - MIT OUTLANDER|"4549762020575"
2|2.499|"13511"|SENSOR NIVEL COMB - FIT - CITY FLEX 08A14|SEM GTIN
2|2.813|KTB392|KIT CORREIA DENTADA HONDA - CIVIC 1.6 16V - BLOCO D16Z6 D16Y7|SEM GTIN
2|2.814|"39656"|FILTRO CAMBIO AUTO - NEW_CIVIC|SEM GTIN
2|2.815|"7696"|ARRUELA VIRABREQUIM - CIVIC 1.6|SEM GTIN
2|2.816|"132701KT0A"|JUNTA TAMPA VALVULA - NISSAN RENAULT|SEM GTIN
2|2.817|"3013"|VENTOINHA ELETROVENTILADOR - CIVIC 1.7 01A06 RADIADOR|SEM GTIN
2|2.818|"00046063000553"|KIT EMBREAGEM 180MM618302033 - RENAULT LOGAN|"4014870701864"
2|2.819|"00226094003623"|FILTRO CABINE AR CONDICIONADO LA1477 - RENAULT LOGAN|"7894766709429"
2|2.820|"00226094003530"|FILTRO OLEO BLINDADO OC458 - RENAULT LOGAN|"4009026409671"
2|2.821|"00840094000256"|FILTRO AR MOTOR FAP9299 - RENAULT LOGAN|"7798186475103"
2|2.822|"04478"|VELA IGNICAO LZKAR7AD - RENAULT LOGAN|"7897707510122"
2|2.823|"11133"|ADITIVO RADIADOR BIO ORGANICO - PRONTO USO AMARELO|SEM GTIN
2|2.824|"1910"|RESERVATORIO RADIADOR - CIVIC G10 TURBO|SEM GTIN
2|2.825|"74141TR8M20"|ISOLADOR CAPO|SEM GTIN
2|2.826|"52476TR0A01"|BORRACHA ASSENTO MOLA TRAS. L.E - CIVIC|SEM GTIN
2|626|"964"|BUCHA BARRA ESTABILIZADORA 19MM - CITY - FIT 09 A 14|"7893732432040"
2|1.504|"209"|BICO INJETOR (SN) - CIVIC G8 1.8 - CRV 06 A 12|SEM GTIN
2|39|"1459"|CILINDRO MESTRE (SN) - FREIO - HRV 15/... C/ CONTROLE EST. FURO MAIOR|SEM GTIN
2|2.491|"12251"|JUNTA CABECOTE - FIT 1.4 03A08 ORIGINAL|SEM GTIN
2|1.198|"28"|FLUIDO CVT - FIT / DIFERENCIAL - CRV HONDA|SEM GTIN
2|3.065|"16811"|BORRACHA ESGUICHO TRAS. FIT SN|SEM GTIN
2|508|"860"|SENSOR ABS - FIT 09 A 14|"7899751938693"
2|3.083|"23081"|TAMPA OLEO MOTOR STRADA GM 1.8|"7898134043207"
2|3.084|"81260"|MANGUEIRA AQUECIMENTO INTERNO STRADA 1.8|SEM GTIN
2|50|"1443"|FLUIDO CVT 2° GERACAO IDEMITSU CVTF FRASCO|SEM GTIN
2|3.093|"151500"|TRANCA PORTA DIANT SN|SEM GTIN
2|3.094|"50051"|RADIADOR ACCORD|SEM GTIN
2|3.095|"19530"|COXIM MOTOR L.E. I30|SEM GTIN
2|2.498|"20314"|LAMPADA - 2 POLOS COMUM LARANJA|SEM GTIN
2|1.764|"499"|VALVULA AR PCV|SEM GTIN
2|2.523|"45887"|FILTRO AR MOTOR ONIX|"916620083067"
2|2.704|"15100RNCT01"|BOMBA OLEO - HRV|SEM GTIN
2|2.691|"02472"|AMORTECEDOR DIANT. L.D - HYUNDAI HB20 SP979|"7899027351232"
2|2.692|"91592"|COXIM AMORTECEDOR DIANTERIO - HYUNDAI HB20 8131B|"7894325106447"
2|2.693|"2001"|FILTRO AR MOTOR - CIVIC G8 SI|"4011558038618"
2|2.694|"405711"|ROLAMENTO RODA TRAS. C3|"7899823507765"
2|2.695|"82137"|PRESILHA ASSENTO - CIVIC|SEM GTIN
2|2.696|"000307"|PASTILHA FREIO OUTLANDER N1446|"7892679064307"
2|2.697|"009735"|PASTILHA FREIO PD1570|"7893026004380"
2|2.698|"014513"|PASTILHA FREIO PD1644|"78945135"
2|2.699|"042050"|FILTRO OLEO LUBRIFICANTE OUTLANDER JFO0315|"7798001694740"
2|2.700|"57738"|CORREIA ALT OUTLANDER|"7891551019169"
2|2.701|"82183"|BIELETA DIANT. - ACCORD 03/07 ESQUERDA|SEM GTIN
2|2.702|"10391"|CALCO APOIO AMORTECEDOR DIANT|SEM GTIN
2|2.703|"13341RZP003"|BRONZINA A PRINC INF.HRV|SEM GTIN
2|2.827|"52466TR0A00"|BORRACHA ENCOSTO MOLA L.ETRAS. - CIVIC|SEM GTIN
2|2.828|"74210TR8M00"|ACABAMENTO DIANT. SUP.|SEM GTIN
2|2.829|K68253029AC|COXIM INF. TORO ORIG|SEM GTIN
2|2.830|"51726"|ROLAMENTO COXIM AMORTECEDOR DIANT. - CIVIC G10|SEM GTIN
2|2.831|"52004316"|SUPORTE MOTOR INF.TRAS. JEEP COMPASS|SEM GTIN
2|2.832|"52035199"|PARAFUSO RODA JEEP ORIGINAL|SEM GTIN
2|2.833|"94460"|SENSOR NIVEL HYUNDAI|SEM GTIN
2|2.834|"8080"|OLEO 80 CAMBIO|"7891414397274"
2|2.835|"12581"|DISCO FREIO TRAS. SOLIDO - ACCORD - HRV|"7893233012581"
2|2.836|"0000679"|FILTRO OLEO CAIXA - TOYOTA|SEM GTIN
2|2.837|"046314"|DISCO FREIO DIANT. - PAJERO|"7893233071137"
2|2.838|"028526"|UCMI7497 BUCHA BANDEJA INF.PAJERO FULL (GRANDE)|"8682705134697"
2|2.839|"028525"|UCMI7496 BUCHA BANDEJA INF.PAJERO FULL (PEQUENA)|"8682705134680"
2|2.840|"74110TEMM00"|PROTETOR INF.CIVIC G10 17-22|SEM GTIN
2|2.841|"10198"|BOMBA COMBUSTIVEL - KIA SANTA FE|"7898675418069"
2|2.842|"31529"|FILTRO COMBUSTIVEL - KIA SANTA FE|SEM GTIN
2|2.843|"000445"|FLEXIVEL FREIO|SEM GTIN
2|2.844|"27600056"|CAIXA DIRECAO - NISSAN KICKS - AS-22/SG001|SEM GTIN
2|2.845|"007541118"|SONDA POS CATALIZADOR - CRV|SEM GTIN
2|2.846|"011425"|PASTILHA FREIO DIANT. - CIVIC 1.6|"7892505452995"
2|2.847|"0888681915"|LUBRIFICANTES CAMBIO CVT TOYOTA 4 LITROS|SEM GTIN
2|2.848|"353300W090"|FILTRO OLEO CVT COROLLA|SEM GTIN
2|2.472|"6320"|AMORTECEDOR DIANT. L.D - NAK - CIVIC 1.7 01 A 05|"7890903067179"
2|2.473|"6319"|AMORTECEDOR DIANT. L.E NAK - CIVIC 1.7 01 A 05|"7890903067162"
2|2.522|"1293"|TULIPA C/ TRIZETA - CIVIC G8 1.8 L.D AUTO - FIT 03 A 08 1.4 AUTO/MANUAL|"7899613625198"
2|2.982|"28682"|CORREIA ACESS - CRV 13A16 P|"7891551019046"
2|3.096|"57850"|CILINDRO MESTRE FREIO STRADA|"7894476076057"
2|3.097|"88340"|FILTRO AR MOTOR CELTA|"7891342005340"
2|3.098|"335054"|TERMINAL DIRECAO ECLIPSE|"7899013300152"
2|3.099|"21455"|BOMBA AGUA ECLIPSE|SEM GTIN
2|641|"1043"|LENTE PLACA ORIG.|SEM GTIN
2|3.105|"42900"|LANTERNA PLACA CIVIC NEWCIVIC|SEM GTIN
2|3.106|"6040"|LANTERNA PLACA FIT 04A14 CRV 12A16|SEM GTIN
2|3.337|"74165"|MOLDURA ACABAMENTO INF. EXT. DIR. ESQ.|SEM GTIN
2|3.196|"74101TR8P0"|PARA-LAMA DIANT L.D CIVIC G9|SEM GTIN
2|3.317|"85055"|CORREIA AUX POLY V I30|"7899662106860"
2|3.318|"89044"|CORREIA AUX I30|"7899662106914"
2|656|"1061"|PALHETA SPIN|"7899766789969"
2|3.183|"26112"|SETOR DIRECAO FIT CITY 15/ 17,4MM|"7908304870035"
2|3.296|"7421"|FILTRO OLEO INTERNO CVT 03 A 08|SEM GTIN
2|3.297|"396561"|FILTRO CAMBIO AUTO - NEW_CIVIC|SEM GTIN
2|725|"1720"|LEQUE DIANT. L.D HONDA - FIT 03 08|"7899823520948"
2|3.306|"18880"|AMORTECEDOR DIANT. L.D - NEW_CIVIC 07 A 11|"4909500708460"
2|3.307|"6060"|AMORTECEDOR DIANT. L.E - CIVIC G8 07 A 11|"4909500708484"
2|3.164|"5134"|HOMOCINETICA RODA CRV 32X30|"7896220176105"
2|3.165|"2906"|JUNTA TAMPA DE VALVULAS|"7891252756639"
2|3.276|"5024"|COIFA ALAVANCA CAMBIO FIT 03A08|"7898457736350"
2|3.277|"20315"|MOTOR ARRANQUE FIT 03A08|"7899903709638"
2|801|"1795"|SENSOR DETONACAO|SEM GTIN
2|3.278|"55200"|OLEO MOTOR 5W20|"0074130009165"
2|3.185|ORC004|PECA ORCAMENTO TESTE 4|SEM GTIN
2|3.188|PORCATESTE|PORCA RODA - CIVIC G10 ORIGINAL|SEM GTIN
2|3.235|"41090"|SENSOR ESTACIONAMENTO TRAS SN|SEM GTIN
2|3.232|"17915"|SENSOR NIVEL BOSCH - FIT 1.4 - CITY 1.5 08 A 14|"4047025241977"
2|3.233|"12342"|DISCO FREIO VENTILADO DIANT. - CIVIC - HRV20/ BD1705|"7893233017050"
2|3.339|"52226509"|SUPORTE SUPERIOR CAMBIO FIAT CRONOS|SEM GTIN
2|3.395|"79590"|JOGO JUNTAS SUPERIOR MOTOR JUNTA CAB. METAL|"7891252795904"
2|3.145|"17706"|COIFA LADO CAMBIO TWINGO|"7896220177065"
2|3.146|"43460"|VELA IGNICAO - CIVIC G9 G10 - HRV - CRV - ACCORD V6 12 A 20|"7897707512843"
2|3.147|"27650"|AMORTECEDOR DIANT. L.D - CIVIC 2.0 12 A 15|"7891579862570"
2|3.148|"27660"|AMORTECEDOR DIANT. L.E - CIVIC 2.0 12 A 15|"7891579862716"
2|3.149|"74411"|PASTILHA FREIO DIANT. RAV|"7893026828771"
2|3.150|"9220"|BOTAO FREIO ESTACIONAMENTO - HRV|SEM GTIN
2|3.168|"93079"|TERMINAL DIRECAO ONIX L.D.|SEM GTIN
2|3.294|"55911"|ELETROVENTILADOR INTERNO KICKS SN|SEM GTIN
2|3.295|"15380"|HOMOCINETICA RODA HRV 15A21 ZRV 23/ 25X30|"7899823506836"
2|3.342|"13881"|OLEO MULT ATF E CVT TRANSM. E TRANSF.|"0074130003248"
2|316|"1399"|VALVOLINE SYNPOWER 75W90|"7895373000121"
2|3.398|"9303"|RETENTOR VALVULA TUCSON|SEM GTIN
2|3.399|"20253"|BOMBA DAGUA TUCSON|"7892677009034"
2|3.400|"20260"|BOMBA DAGUA JEEP|"7892677013130"
2|3.401|"151617"|JUNTA CABECOTE CIVIC 1.5 1.6 16V|SEM GTIN
2|3.403|"12276"|LAMPADA C3|"8727900696769"
2|3.404|"1031752"|CHICOTE BOBINA 3 VIAS|SEM GTIN
2|3.179|"123000"|PASTILHA FREIO DIANTEIRA SUZUKI|SEM GTIN
2|3.180|"554000"|PASTILHA FREIO DIANTEIRA SUZUKI|SEM GTIN
2|3.181|"604100"|DISCO FREIO DIANTEIRO SUZUKI|SEM GTIN
2|3.182|"64400"|SETOR DIRECAO FIT CITY 15A21|"3322938493967"
2|3.343|"5502"|HOMOCINETICA EXTERNA - NEW_CIVIC AUT E - FIT E - NEW_FIT 22X26|"7899613607217"
2|3.344|"12092"|HOMOCINETICA RODA - CIVIC 06A12 MANUAL 24X26|"7898507319052"
2|3.238|"13306"|SUPORTE - NEW_FIT - CITY 15A19 HR-V CAIXA L.E|SEM GTIN
2|3.335|"11725"|CORREIA AUXILIAR - NISSAN KICKS|"7894758160924"
2|3.177|"59200"|TRIZETA TRAS CRV 20D 30MM|"7896220182632"
2|3.355|"27405"|TERMINAL DIRECAO L.D - FIT 09 A 14|"7899013315170"
2|3.356|"18195"|TERMINAL DIRECAO - CRV 07 A 15|"7899013315590"
2|3.357|"6735"|TERMINAL DIRECAO L.D - FIT - CITY 15 A 22|"7899013325445"
2|3.358|"14142"|ROLAMENTO RODA - CIVIC 98/06 C/ABS|"7899823508342"
2|3.359|"5305"|BOMBA DAGUA - FIT 1.4 - CITY 1.5 09 A 17|"7892677009027"
2|3.360|"3356935"|TERMINAL DIRECAO L.E - CIVIC G10|"7899013328811"
2|3.374|"2411"|AROMATIZANTE PERFUME SORTIDO|SEM GTIN
2|3.377|"15221"|POTENCIOMETRO PEDAL SN RENAULT SYMBOL|SEM GTIN
2|3.378|"63261"|BOMBA OLEO TRANSM. SN|SEM GTIN
2|1.081|"671"|ENGRENAGEM VIRABREQUIM ONIX|SEM GTIN
2|478|"844"|ORING DIVERSOS|SEM GTIN
2|3.409|"3508"|VALVULA SOLENOIDE TUCSON|"7908304848010"
2|3.410|"31322"|DISCO ACO TRANSMISSAO 24TX93X2|SEM GTIN
2|3.434|"41131"|BOBINA PEUGEOT |"7898372416764"
2|3.435|"813809"|TENSOR CORRENTE |SEM GTIN
2|3.436|"7369"|SONDA LAMBDA CIVIC G10 |SEM GTIN
2|3.380|"9002"|FILTRO COMBUSTIVEL - CRV GAS 07 A 11|SEM GTIN
2|3.381|"15893"|VELA IGNICAO LASER IRIDIUM COROLLA|"7897707511587"
2|3.373|"6182"|COXIM AMORTECEDOR TRAS. G10|SEM GTIN
2|3.379|"61980"|CORREIA AUX 6PK1980 CONT|"7895382396680"
2|3.392|"6012"|ARRANQUE- CITY-NEW FIT 2009-14|"7899903709638"
2|3.310|"80192"|KIT CORREIA TENSOR ROLO GUIA I30|"7894758181363"
2|3.311|"76901"|ROLAMENTO RODA DIANT. I30|"7896220207847"
2|3.312|"75772"|JUNTA TAMPA VALV. TUCSON  I30|"7891252757728"
2|3.313|"2400"|COXIM AMORTECEDOR DIANT. - FIT - CITY - HRV - WRV|SEM GTIN
2|3.173|"9923"|AMORTECEDOR DIANT. L.E - WRV|"7891579890214"
2|3.174|"9913"|AMORTECEDOR DIANT. L.D - WRV|"7891579890207"
2|3.175|"55583"|AMORTECEDOR DIANT. L.D - CIVIC 1.8 12 A 16|"7891579355010"
2|3.338|"51965"|REGULADOR VOLTAGEM CRV 12/ CIVIC 14A17|"7899751917308"
2|3.329|"114695"|FILTRO COMB. INTERNO I30|"7798001697673"
2|3.330|"60331"|DISCO FREIO DIANT. UP|"7893233096123"
2|3.331|"17459"|AMORTECEDOR TAMPA TRAS. UP|"7890903110196"
2|3.332|"36500"|BUCHA TRAS. LEQUE DIANT. UP|"7898261417933"
2|3.333|"4926"|BUCHA BARRA EST. DIANT UP|"7894325116057"
2|3.334|"441487"|KIT BATENTE COIFA COXIM E ROL UP|"7892968017274"
2|3.140|"53330779"|TAMPA RESERV. RADIADOR JEEP|SEM GTIN
2|3.141|"15191"|SUPORTE L.E. FIT CITY 14/ MANUAL|SEM GTIN
2|3.142|"74224"|BUCHA TRAS ECLIPSE|"7908374401504"
2|3.144|"513067"|BUCHA BARRA EST. FIT CITY 15/ ORIGINAL HRV|SEM GTIN
2|3.229|"2700"|LAMPADA - H11 FAROL ALTO|"7891579315366"
2|3.230|"11110"|FILTRO AR MOTOR - NEW_CIVIC 12 A 16|SEM GTIN
2|3.231|"4432"|BIELETA DIANT. L.D - FIT - CITY 15 A 20|"7890903061269"
2|3.249|"151717"|JUNTA TAMPA VALV. TUCSON COM RETENTOR VELA|SEM GTIN
2|3.250|"152017"|JUNTA COLETOR ESCAP. TUCSON|SEM GTIN
2|3.251|"260840"|TAMPA RADIADOR TUCSON|SEM GTIN
2|3.252|"374883"|MANGUEIRA SUP. RAD. CITY 14/|"7893732374883"
2|3.253|"164012"|TAMPA RADIADOR COROLLA|SEM GTIN
2|3.247|"80088"|CABO VELA TUCSON|"7897707504299"
2|3.248|"63200"|TUBO AGUA TUCSON|SEM GTIN
2|3.262|"50890TBAA82"|SUPORTE INF.TRAS. CAMBIO ORIGINAL HONDA - CIVIC G10|SEM GTIN
2|3.263|"14810"|PASTILHA FREIO DIANT. PICANTO|"7893026859911"
2|3.281|"37240"|INTERRUPTOR PRESSAO OLEO MOTOR PAINEL ORIGINAL|SEM GTIN
2|3.375|"549400"|AMORTECEDOR DIANT. L.E - HRV|"4549762133107"
2|3.376|"549500"|AMORTECEDOR DIANT. L.D - HRV|"4549762133121"
2|3.178|"14205"|DISCO FREIO DIANT. BD1700 - FIT - CITY - CIVIC 01 A 05|"7893233017005"
2|3.298|"75439"|JUNTA TAMPA VALV. HILUX SW4|"7891252754390"
2|3.299|"41911"|FILTRO TRANSMISSAO HILUX SW4|"7894766797273"
2|3.300|"99155"|BIELETA DIANT. ESQ. HILUX SW4|"7890903032467"
2|3.301|"23107"|FILTRO AR MOTOR HILUX SW4|"7893390204232"
2|3.302|"61022"|BOTAO FREIO ESTACIONAMENTO - CIVIC G10 8 PINOS|SEM GTIN
2|3.303|"71779194"|JUNTA BOMBA VACUO JEEP COMPASS|SEM GTIN
2|3.390|"13462"|SAPATA FREIO HONDA - FIT - CITY - WRV|"7892679391144"
2|3.391|"0180945"|CILINDRO RODA TRAS. L.E - CIVIC 1.7|"7893049351386"
2|3.405|"280157"|BICO INJECAO FIESTA|"4047026503210"
2|3.406|"30107"|FLANGE BOMBA COMBUSTIVEL - FIT 04A06|"7898632046113"
2|3.372|"451602"|MOTOR PARTIDA VW CAMINHAO|"7898500790865"
2|1.881|"618"|COXIM AMORTECEDOR TRAS. G10|SEM GTIN
2|3.383|"441474"|KIT AMORT. DIANT. C3|"7892968017144"
2|1.213|"3108"|PASTILHA FREIO DIANT. - HRV 19/... - CIVIC 20/...|"7892679161099"
2|3.264|"15002"|FILTRO AR CONDICIONADO MULTI MARCAS|"7798159121709"
2|3.265|"25672"|FILTRO OLEO MOTOR MULTIMARCA|"7891342010160"
2|3.266|"0573432"|FILTRO AR MOTOR KIA PICANTO|"7891342013475"
2|3.283|"74440"|GUARNICAO TAMPA TRAS. WRV|SEM GTIN
2|3.284|"58900"|PINCA FREIO TRAS. |SEM GTIN
2|3.285|"68517"|PASTILHA FREIO DIANT. IVECO|"7893026695144"
2|3.328|"27661"|AMORTECEDOR DIANT. UP|"7891579863782"
2|158|"1559"|BICO INJETOR COROLLA ORIG|SEM GTIN
2|3.388|"58882"|VALVULA TERMOSTATICA TUCSON|"7893989143522"
2|277|"1356"|FILTRO AR T-CROSS|"7798186474953"
2|1.369|"5512"|AMORTECEDOR DIANT. L.D - FIT - CITY 15 A 20|"4549762041426"
2|1.147|"213"|LAMPADA - FAROLETE / PLACA|"3165141238693"
2|3.201|"15177"|PARA-CHOQUE TRAS. CIVIC G9 ORIGINAL|SEM GTIN
2|3.202|"15178"|PARA-CHOQUE DIANT. HRV ORIGINAL|SEM GTIN
2|3.203|"15179"|PARA-CHOQUE DIANT. WRV 18A20 ORIGINAL|SEM GTIN
2|3.204|"15182"|TAMPA TRAS CIVIC G9 ORIGINAL|SEM GTIN
2|3.205|"15183"|TAMPA TRAS HRV ORIGINAL|SEM GTIN
2|3.206|"15185"|VIGIA PARA-CHOQUE DIANT FIT 15A17 ORIGINAL|SEM GTIN
2|3.207|"15187"|ACABAMENTO CHURRASQUEIRA SUP. CIVIC G9 ORIGINAL|SEM GTIN
2|3.208|"15189"|RODA LIGA LEVE ORIGINAL|SEM GTIN
2|3.209|"15188"|ACABAMENTO CHURRASQUEIRA SUP. CIVIC G10 ORIGINAL|SEM GTIN
